user_id,age,monthly_hours,watching_peak_time,preferred_content_type,preferred_genre,binge_watcher,subscription_type,platform_frequency,gender
7612,57.0,"125,95027958665533",Night,Movies,Science Fiction,1.0,Family,Daily,Man
7613,51.0,"177,7300348805216",Night,Documentaries,Horror,1.0,Family,Weekly,Man
7614,54.0,"188,5782012850983",Night,Movies,Horror,1.0,Family,Daily,Woman
7615,43.0,"125,39216840233593",Afternoon,Anime,Science Fiction,0.0,Premium,Weekly,Woman
7616,54.0,"118,49101367170648",Night,Documentaries,Horror,1.0,Family,Weekly,Man
7617,41.0,"245,4547677220607",Afternoon,Documentaries,Science Fiction,0.0,Family,Weekly,Man
7618,34.0,"182,7397516091475",Night,Movies,Science Fiction,1.0,Family,Daily,Woman
7619,43.0,"224,15878973931336",Night,Movies,Drama,0.0,Family,Weekly,Man
7620,64.0,"256,1916312241585",Night,Movies,Science Fiction,1.0,Family,Weekly,Man
7621,34.0,"221,563792801758",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Man
7622,38.0,"81,31611464666956",Night,Documentaries,Science Fiction,1.0,Premium,Weekly,Man
7623,44.0,"161,0498182508719",Night,Documentaries,Drama,0.0,Family,Weekly,Man
7624,59.0,"199,3583527203757",Night,Movies,Science Fiction,1.0,Family,Weekly,Man
7625,43.0,"138,68160477738488",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Woman
7626,37.0,"66,8225465650146",Night,Documentaries,Science Fiction,1.0,Premium,Weekly,Woman
7627,24.0,"52,121416321178",Night,Anime,Science Fiction,1.0,,Weekly,Woman
7628,45.0,"132,4915010181951",Night,Anime,Horror,0.0,,Weekly,Woman
7629,50.0,"196,9938925367733",Afternoon,Documentaries,Science Fiction,0.0,Family,Weekly,Man
7630,47.0,"165,7443440703472",Afternoon,Documentaries,Science Fiction,0.0,Family,Weekly,Man
7631,39.0,"81,19464677331557",Night,Anime,Science Fiction,1.0,Premium,Weekly,Woman
7632,55.0,"179,9779860595389",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
7633,34.0,"168,16746599359223",Night,Documentaries,Science Fiction,0.0,Premium,Weekly,Man
7634,53.0,"93,22404621075285",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Man
7635,25.0,"68,98879146314778",Afternoon,Anime,Science Fiction,1.0,Family,Weekly,Woman
7636,53.0,"143,46701134484465",Afternoon,Movies,Science Fiction,1.0,Family,Daily,Man
7637,33.0,"75,43829029400179",Afternoon,Anime,Science Fiction,1.0,Premium,Weekly,Man
7638,42.0,"167,16809904075205",Night,Documentaries,Drama,0.0,Premium,Weekly,Woman
7639,40.0,"136,9314944928191",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Woman
7640,42.0,"199,35953350695996",Afternoon,Documentaries,Science Fiction,0.0,Premium,Weekly,Woman
7641,32.0,"164,5435863453668",Afternoon,Documentaries,Science Fiction,0.0,,Weekly,Man
7642,44.0,"84,0244263672906",Afternoon,Anime,Science Fiction,1.0,,Weekly,Man
7643,43.0,"181,29978503481465",Night,Documentaries,Science Fiction,0.0,Premium,Weekly,Man
7644,35.0,"139,82643054953692",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Man
7645,46.0,"163,25612435941622",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
7646,57.0,"162,70955071002453",Night,Movies,Science Fiction,1.0,Family,Weekly,Woman
7647,37.0,"67,82796698938905",Afternoon,Documentaries,Science Fiction,1.0,Premium,Weekly,Woman
7648,39.0,"162,8950401277492",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Man
7649,32.0,"211,3433293531193",Night,Documentaries,Drama,0.0,Premium,Weekly,Man
7650,67.0,"180,03243895911947",Afternoon,Movies,Drama,1.0,Family,Weekly,Woman
7651,44.0,"131,31710196632108",Night,Documentaries,Horror,1.0,Family,Weekly,Woman
7652,59.0,"170,3354486722382",Night,Movies,Science Fiction,1.0,Family,Weekly,Man
7653,49.0,"125,18127988832563",Afternoon,Documentaries,Horror,1.0,,Weekly,Man
7654,34.0,"137,31769866168307",Night,Documentaries,Horror,1.0,Family,Weekly,Woman
7655,60.0,"131,40991133873527",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Man
7656,43.0,"172,65115418851087",Night,Documentaries,Drama,0.0,Premium,Occasional,Woman
7657,44.0,"163,41216568912975",Morning,Documentaries,Science Fiction,1.0,Family,Weekly,Man
7658,62.0,"126,7945866561352",Afternoon,Anime,Horror,0.0,Premium,Weekly,Man
7659,58.0,"123,52817023436296",Afternoon,Movies,Science Fiction,1.0,Family,Daily,Man
7660,28.0,"161,86474173980406",Night,Anime,Science Fiction,0.0,Premium,Occasional,Man
7661,60.0,"181,67344817063213",Night,Movies,Science Fiction,1.0,Family,Weekly,Woman
7662,64.0,"174,73235520591095",Night,Movies,Science Fiction,1.0,,Weekly,Woman
7663,35.0,"190,1704628151157",Night,Anime,Drama,0.0,Premium,Occasional,Woman
7664,53.0,"146,92415735784607",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Man
7665,42.0,"153,57502035937864",Night,Documentaries,Science Fiction,0.0,Premium,Weekly,Woman
7666,43.0,"152,7790786904071",Afternoon,Documentaries,Drama,1.0,Premium,Weekly,Man
7667,56.0,"165,88808186690017",Night,Documentaries,Horror,1.0,Family,Weekly,Man
7668,40.0,"70,37543059850093",Afternoon,Documentaries,Science Fiction,1.0,Premium,Weekly,Woman
7669,56.0,"186,17628050370985",Night,Movies,Science Fiction,1.0,Family,Weekly,Man
7670,38.0,"105,74889291803618",Night,Anime,Science Fiction,0.0,Premium,Weekly,Woman
7671,41.0,"126,43568590545654",Night,Documentaries,Drama,0.0,Premium,Weekly,Man
7672,39.0,"168,0639607425314",Night,Documentaries,Drama,0.0,Premium,Weekly,Woman
7673,36.0,"90,5523809820438",Night,Documentaries,Science Fiction,1.0,Premium,Weekly,Woman
7674,36.0,"159,81425647605857",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Woman
7675,32.0,"153,0715685500068",Night,Anime,Science Fiction,0.0,Premium,Weekly,Man
7676,47.0,"183,39058254038943",Night,Movies,Science Fiction,1.0,Family,Weekly,Man
7677,35.0,"153,1792331467656",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Man
7678,53.0,"168,6335636852572",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
7679,22.0,"162,54474583966814",Afternoon,Documentaries,Science Fiction,0.0,,Weekly,Man
7680,44.0,"208,7276469271204",Afternoon,Documentaries,Science Fiction,0.0,Premium,Weekly,Man
7681,37.0,"252,50531026401376",Afternoon,Documentaries,Drama,0.0,Family,Weekly,Man
7682,55.0,"143,54216723423588",Night,Movies,Science Fiction,1.0,Family,Weekly,Man
7683,56.0,"202,0994958977784",Night,Movies,Science Fiction,1.0,Family,Weekly,Woman
7684,29.0,"138,6146610869181",Afternoon,Anime,Horror,0.0,Premium,Occasional,Woman
7685,52.0,"157,32938883440278",Night,Documentaries,Horror,1.0,Family,Weekly,Woman
7686,56.0,"176,13871868792518",Night,Movies,Science Fiction,1.0,Family,Weekly,Man
7687,36.0,"137,0496672956681",Night,Anime,Science Fiction,0.0,Premium,Weekly,Woman
7688,47.0,nan,Night,Anime,Science Fiction,0.0,Premium,Weekly,Woman
7689,34.0,"184,3110247324721",Afternoon,Documentaries,Drama,0.0,,Weekly,Man
7690,59.0,"184,66090424417024",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Man
7691,46.0,"172,87787094117155",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Man
7692,44.0,"144,04311888766955",Night,Documentaries,Drama,0.0,Premium,Weekly,Man
7693,54.0,"165,6295634065541",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Man
7694,49.0,"104,17930436554316",Night,Documentaries,Science Fiction,1.0,,Weekly,Woman
7695,56.0,"200,89646950752763",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Woman
7696,41.0,"94,62349872445752",Night,Anime,Science Fiction,1.0,Premium,Weekly,Man
7697,38.0,"89,23429814026105",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
7698,45.0,"175,41635785423293",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
7699,57.0,"96,01646617568832",Late Night,Anime,Science Fiction,1.0,Premium,Weekly,Woman
7700,36.0,"113,71907371743966",Night,Anime,Science Fiction,1.0,Premium,Weekly,Man
7701,47.0,nan,Afternoon,Documentaries,Drama,1.0,Premium,Weekly,Woman
7702,44.0,"167,3798969898795",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Man
7703,43.0,"176,32351724245143",Night,Documentaries,Drama,0.0,Premium,Weekly,Man
7704,26.0,nan,Afternoon,Reality Shows,Science Fiction,0.0,Premium,Occasional,Man
7705,40.0,"185,40931948647508",Afternoon,Documentaries,Horror,0.0,Family,Weekly,Woman
7706,40.0,"165,46474443388337",Night,Documentaries,Drama,0.0,Premium,Weekly,Woman
7707,39.0,"137,2807176688035",Night,Documentaries,Drama,0.0,Premium,Weekly,Man
7708,38.0,"154,93568723202026",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Woman
7709,40.0,"72,19506716258988",Afternoon,Anime,Science Fiction,1.0,Family,Weekly,Man
7710,43.0,"69,52152543108885",Night,Anime,Science Fiction,1.0,Premium,Weekly,Woman
7711,36.0,"191,38081397480428",Night,Documentaries,Drama,0.0,Premium,Weekly,Woman
7712,42.0,"161,1154551320795",Night,Documentaries,Drama,1.0,,Weekly,Woman
7713,37.0,"92,53453790753991",Afternoon,Anime,Comedy,1.0,Family,Weekly,Man
7714,39.0,"131,83394135866718",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Woman
7715,43.0,"77,8366548557642",Night,Anime,Science Fiction,1.0,Premium,Weekly,Woman
7716,47.0,"134,58873277340916",Afternoon,Anime,Horror,0.0,Premium,Weekly,Man
7717,33.0,"134,97568371601457",Night,Anime,Horror,0.0,Premium,Weekly,Man
7718,57.0,"132,36477665857603",Night,Movies,Science Fiction,1.0,Family,Weekly,Woman
7719,55.0,"168,2945152593736",Night,Movies,Science Fiction,1.0,Family,Weekly,Woman
7720,43.0,"191,94111993282755",Night,Documentaries,Science Fiction,0.0,Premium,Weekly,Woman
7721,36.0,"244,4956847896853",Afternoon,Movies,Drama,0.0,Family,Weekly,Man
7722,57.0,"146,923376636129",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Man
7723,52.0,"146,732285454119",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
7724,46.0,"138,2120612096851",Night,Documentaries,Horror,1.0,Family,Weekly,Woman
7725,55.0,"151,66199355717143",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
7726,51.0,"183,93042069396944",Afternoon,Movies,Science Fiction,1.0,Family,Daily,Man
7727,43.0,"181,80200858009337",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
7728,53.0,"159,2662909008227",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
7729,52.0,"117,83538672851036",Afternoon,Documentaries,Science Fiction,1.0,Premium,Weekly,Man
7730,45.0,"137,29754689438454",Night,Documentaries,Drama,1.0,Premium,Weekly,Man
7731,69.0,"181,44660256129487",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Woman
7732,43.0,"180,930738123198",Night,Documentaries,Drama,0.0,Family,Weekly,Man
7733,45.0,"136,97728638676844",Night,Anime,Horror,0.0,,Occasional,Woman
7734,47.0,"184,40340250480045",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
7735,46.0,"183,94493660848573",Afternoon,Documentaries,Horror,1.0,Family,Weekly,Woman
7736,56.0,"155,8381589056766",Afternoon,Movies,Horror,1.0,Family,Daily,Man
7737,69.0,"232,19486255949224",Night,Movies,Horror,1.0,Student,Daily,Woman
7738,58.0,"264,7507025260148",Night,Movies,Horror,0.0,,Weekly,Woman
7739,38.0,"181,49113674258348",Afternoon,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
7740,52.0,"172,8772503750648",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Man
7741,55.0,"83,89774100443749",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Man
7742,43.0,"117,63246710926153",Afternoon,Documentaries,Drama,1.0,Premium,Weekly,Man
7743,37.0,"40,08668958851866",Night,Anime,Science Fiction,1.0,Premium,Weekly,Woman
7744,42.0,"63,0709396107945",Night,Anime,Science Fiction,1.0,Premium,Weekly,Woman
7745,30.0,"74,066145459121",Night,Anime,Science Fiction,0.0,,Weekly,Man
7746,30.0,"251,5735954156796",Afternoon,Documentaries,Drama,0.0,Premium,Occasional,Woman
7747,44.0,"124,34165811775978",Night,Documentaries,Drama,1.0,Premium,Weekly,Woman
7748,52.0,"123,5108451790146",Afternoon,Documentaries,Horror,0.0,,Weekly,Man
7749,29.0,"33,85200381297602",Night,Anime,Science Fiction,1.0,Premium,Weekly,Woman
7750,58.0,"165,3348071938298",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Man
7751,50.0,"264,9714790241836",Night,Documentaries,Horror,0.0,Family,Weekly,Man
7752,45.0,"110,21575188878984",Night,Documentaries,Drama,1.0,Premium,Weekly,Man
7753,48.0,"150,8522238340921",Night,Anime,Horror,0.0,Family,Weekly,Man
7754,33.0,nan,Afternoon,Documentaries,Science Fiction,1.0,Premium,Weekly,Man
7755,59.0,"137,5197891994057",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Woman
7756,54.0,"147,92884354259292",Afternoon,Movies,Science Fiction,1.0,Student,Weekly,Woman
7757,59.0,"157,58911818773765",Night,Movies,Science Fiction,1.0,Family,Weekly,Man
7758,60.0,"184,02464916182208",Night,Movies,Science Fiction,1.0,Family,Weekly,Woman
7759,41.0,"91,55514470942845",Afternoon,Anime,Science Fiction,1.0,Premium,Weekly,Man
7760,57.0,"203,2039931086221",Night,Movies,Science Fiction,1.0,Family,Weekly,Woman
7761,29.0,"191,10759430119504",Afternoon,Movies,Drama,1.0,Family,Daily,Woman
7762,47.0,"181,71758342373067",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Man
7763,47.0,"188,3889356054091",Afternoon,Documentaries,Science Fiction,0.0,Family,Weekly,Man
7764,48.0,"141,51195517801798",Afternoon,Documentaries,Drama,1.0,Premium,Weekly,Woman
7765,44.0,"114,48333978718183",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Man
7766,57.0,"133,70950797660817",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
7767,31.0,"179,13724088203486",Afternoon,Anime,Science Fiction,0.0,Premium,Weekly,Man
7768,39.0,"164,61953640962614",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Man
7769,28.0,"183,96077199424013",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Man
7770,36.0,"198,4152019884439",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
7771,39.0,"103,76280679940804",Night,Anime,Science Fiction,0.0,Premium,Weekly,Woman
7772,40.0,"173,15643296565804",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
7773,38.0,"135,53283173267442",Afternoon,Anime,Drama,0.0,Premium,Weekly,Man
7774,31.0,"97,33439124015077",Night,Anime,Science Fiction,0.0,Premium,Weekly,Man
7775,41.0,"185,6549083146108",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Woman
7776,40.0,"74,05784676961062",Night,Documentaries,Science Fiction,1.0,Premium,Weekly,Man
7777,41.0,"150,62468064912545",Night,Documentaries,Drama,0.0,Premium,Weekly,Man
7778,32.0,"27,20189789012468",Night,Anime,Science Fiction,1.0,Premium,Weekly,Man
7779,39.0,"104,67181248981132",Night,Anime,Science Fiction,1.0,Premium,Weekly,Woman
7780,48.0,"103,92440363834582",Night,Anime,Science Fiction,0.0,Premium,Weekly,Woman
7781,53.0,"161,08926180920216",Night,Documentaries,Horror,1.0,,Weekly,Woman
7782,49.0,"129,2615720222765",Afternoon,Anime,Horror,1.0,Family,Occasional,Man
7783,52.0,"137,90220689249804",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
7784,36.0,"207,43582436032617",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Man
7785,40.0,"190,742175148488",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
7786,41.0,"167,7796909649888",Night,Documentaries,Science Fiction,0.0,Premium,Weekly,Woman
7787,43.0,"101,20267699141166",Night,Documentaries,Science Fiction,1.0,Premium,Weekly,Man
7788,42.0,"192,1440336650272",Afternoon,Documentaries,Science Fiction,0.0,Family,Occasional,Woman
7789,59.0,"223,3389232057132",Night,Movies,Science Fiction,1.0,Family,Weekly,Man
7790,46.0,"166,13411505351823",Night,Documentaries,Drama,1.0,Family,Weekly,Man
7791,54.0,"176,4876124910718",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Woman
7792,33.0,"183,5216930674447",Night,Documentaries,Drama,0.0,Premium,Weekly,Man
7793,42.0,"150,00579438711233",Night,Documentaries,Horror,1.0,Family,Weekly,Woman
7794,44.0,"96,207186165819",Night,Anime,Science Fiction,1.0,Family,Weekly,Woman
7795,46.0,"183,71367179320865",Afternoon,Documentaries,Science Fiction,0.0,Family,Weekly,Man
7796,38.0,"92,79363877163524",Night,Anime,Science Fiction,1.0,Premium,Weekly,Woman
7797,48.0,"122,12673705120577",Night,Documentaries,Horror,1.0,Family,Weekly,Woman
7798,36.0,"138,7963734583613",Night,Anime,Horror,0.0,Premium,Weekly,Woman
7799,49.0,"188,15744673333955",Afternoon,Documentaries,Science Fiction,0.0,Family,Weekly,Man
7800,41.0,"198,25073615121715",Night,Documentaries,Drama,0.0,Family,Weekly,Man
7801,44.0,"149,06395077739464",Afternoon,Documentaries,Drama,1.0,Family,Weekly,Man
7802,52.0,"141,1831836122887",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Man
7803,59.0,"199,9459978488365",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Woman
7804,29.0,"155,8912124796415",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Man
7805,43.0,"153,8941536130394",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Woman
7806,47.0,"157,92634641632893",Afternoon,Anime,Horror,0.0,Premium,Weekly,Man
7807,52.0,"160,07874798094466",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
7808,53.0,"223,1294176513248",Night,Movies,Science Fiction,0.0,Family,Weekly,Man
7809,41.0,"151,97733014797993",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Man
7810,37.0,"135,3639999881748",Night,Anime,Science Fiction,0.0,Premium,Weekly,Woman
7811,32.0,"99,96994734368889",Night,Anime,Science Fiction,1.0,Premium,Weekly,Man
7812,61.0,"173,22147973086143",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Woman
7813,42.0,"155,53559286853837",Night,Documentaries,Drama,0.0,Premium,Weekly,Woman
7814,43.0,"94,7141545289309",Night,Anime,Science Fiction,0.0,Premium,Weekly,Man
7815,39.0,"150,06841600148024",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
7816,51.0,"134,8503763107467",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Man
7817,37.0,"183,64563690192836",Afternoon,Documentaries,Horror,0.0,Family,Weekly,Man
7818,35.0,"139,25828108394688",Night,Anime,Science Fiction,0.0,Premium,Weekly,Woman
7819,36.0,"177,34731055341592",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Man
7820,58.0,"193,2586586114716",Night,Movies,Science Fiction,1.0,Family,Weekly,Man
7821,40.0,"150,11399875907776",Afternoon,Documentaries,Science Fiction,0.0,Premium,Weekly,Woman
7822,47.0,"101,26797683193192",Afternoon,Anime,Science Fiction,1.0,Family,Weekly,Woman
7823,58.0,"193,1047854642214",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Man
7824,43.0,"189,5938903538708",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
7825,48.0,"156,32586203280607",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Man
7826,48.0,"192,0405834376711",Night,Movies,Science Fiction,1.0,Family,Weekly,Man
7827,58.0,"146,6458602409208",Afternoon,Movies,Drama,1.0,Family,Weekly,Man
7828,63.0,"137,6155367829992",Night,Movies,Science Fiction,1.0,Student,Weekly,Man
7829,55.0,"147,47946161163412",Late Night,Movies,Science Fiction,1.0,Family,Weekly,Man
7830,40.0,"155,69881284731866",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Woman
7831,51.0,"177,422095014396",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Man
7832,53.0,"184,039975518752",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Man
7833,34.0,"198,1485542270541",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Man
7834,43.0,"89,12948395966879",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
7835,43.0,"142,3934178549636",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Man
7836,32.0,"80,4834295729995",Night,Anime,Science Fiction,0.0,Premium,Weekly,Man
7837,59.0,"156,32977218491774",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Woman
7838,58.0,"203,23397493110417",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Man
7839,44.0,nan,Night,Documentaries,Drama,1.0,Premium,Weekly,Man
7840,34.0,"142,55578197247465",Night,Documentaries,Drama,0.0,Premium,Weekly,Man
7841,25.0,"66,49581145849949",Night,Anime,Science Fiction,1.0,Premium,Weekly,Woman
7842,41.0,"99,6316785454309",Afternoon,Anime,Science Fiction,0.0,Premium,Weekly,Woman
7843,62.0,"135,8202919677335",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Woman
7844,36.0,"145,32445808574423",Night,Anime,Science Fiction,0.0,Premium,Weekly,Woman
7845,55.0,"145,06128616167538",Late Night,Movies,Science Fiction,1.0,Family,Daily,Woman
7846,35.0,"170,51959648050368",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Woman
7847,49.0,"155,94003911415726",Night,Anime,Horror,0.0,Premium,Weekly,Man
7848,36.0,"194,3486698662944",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Woman
7849,43.0,"182,7247957199417",Afternoon,Documentaries,Horror,0.0,Family,Weekly,Woman
7850,44.0,nan,Afternoon,Documentaries,Horror,1.0,,Weekly,Woman
7851,43.0,"150,55135798136328",Night,Anime,Horror,0.0,Family,Weekly,Woman
7852,36.0,"108,81167458487836",Afternoon,Anime,Science Fiction,0.0,Premium,Weekly,Man
7853,26.0,"173,63002361141125",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Woman
7854,53.0,"105,94853725499226",Night,Anime,Science Fiction,0.0,,Weekly,Woman
7855,42.0,"183,5430039690312",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
7856,59.0,"123,34394998967576",Night,Documentaries,Horror,1.0,,Weekly,Woman
7857,50.0,"161,08051623402795",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
7858,32.0,"182,7960823386771",Afternoon,Documentaries,Science Fiction,0.0,Premium,Weekly,Man
7859,53.0,"124,33441962110504",Afternoon,Documentaries,Horror,1.0,Family,Weekly,Man
7860,53.0,"109,57425752690474",Night,Anime,Comedy,1.0,Family,Weekly,Woman
7861,37.0,"182,14390103053705",Afternoon,Documentaries,Science Fiction,0.0,Family,Weekly,Man
7862,63.0,"156,18933046076864",Afternoon,Movies,Science Fiction,1.0,Family,Daily,Man
7863,42.0,"58,97962116116438",Afternoon,Anime,Science Fiction,1.0,Premium,Weekly,Man
7864,33.0,"160,56500013261726",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Man
7865,61.0,"152,26726643028468",Night,Movies,Science Fiction,1.0,Family,Weekly,Man
7866,61.0,"147,14276930747064",Night,Movies,Science Fiction,1.0,Family,Weekly,Woman
7867,41.0,"166,98991765164826",Afternoon,Documentaries,Science Fiction,0.0,Premium,Weekly,Woman
7868,44.0,"169,16517778169214",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Woman
7869,54.0,"134,137193119083",Night,Movies,Science Fiction,1.0,Family,Daily,Woman
7870,43.0,"155,27152787984872",Night,Movies,Horror,1.0,Student,Daily,Woman
7871,36.0,"143,98257972985235",Afternoon,Documentaries,Drama,0.0,Premium,Weekly,Man
7872,35.0,"41,03075023763709",Night,Anime,Science Fiction,1.0,Family,Weekly,Woman
7873,48.0,nan,Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Man
7874,55.0,"223,1733024564753",Night,Movies,Science Fiction,0.0,Family,Weekly,Woman
7875,24.0,"62,18423633972099",Afternoon,Anime,Science Fiction,1.0,Family,Weekly,Man
7876,44.0,"70,81503002241068",Afternoon,Anime,Science Fiction,1.0,Premium,Weekly,Woman
7877,41.0,"205,90111672324292",Night,Documentaries,Drama,0.0,Family,Weekly,Woman
7878,37.0,"141,10566650538848",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Man
7879,35.0,"176,72812436001652",Night,Documentaries,Drama,0.0,Premium,Weekly,Man
7880,55.0,"147,13022277374492",Afternoon,Movies,Science Fiction,1.0,Family,Weekly,Man
7881,34.0,"167,5108220621221",Afternoon,Documentaries,Drama,0.0,,Weekly,Woman
7882,43.0,"156,01411717006982",Afternoon,Documentaries,Drama,1.0,Premium,Weekly,Woman
7883,49.0,"98,53787976083068",Night,Anime,Science Fiction,0.0,Premium,Weekly,Woman
7884,48.0,"130,15440131718125",Night,Documentaries,Horror,1.0,Family,Weekly,Woman
7885,36.0,"161,82810291442607",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
7886,55.0,"164,802250311451",Night,Movies,Science Fiction,1.0,Family,Weekly,Man
7887,48.0,"169,04592201305888",Night,Documentaries,Science Fiction,1.0,Family,Weekly,Woman
7888,39.0,"78,14537350197858",Afternoon,Anime,Science Fiction,1.0,Premium,Weekly,Woman
7889,43.0,"132,0724264180832",Night,Anime,Science Fiction,0.0,Premium,Weekly,Woman
7890,43.0,"131,5142429965883",Afternoon,Anime,Science Fiction,0.0,Premium,Weekly,Woman
7891,28.0,"192,59042153373335",Afternoon,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
7892,50.0,"151,2534874289419",Late Night,Documentaries,Horror,0.0,Premium,Weekly,Woman
7893,48.0,"188,0519845499037",Afternoon,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
7894,35.0,"176,15229892225148",Night,Documentaries,Drama,0.0,Premium,Weekly,Man
7895,37.0,"170,96179505295734",Afternoon,Documentaries,Science Fiction,0.0,Family,Weekly,Man
7896,41.0,"108,31260147493752",Afternoon,Anime,Science Fiction,1.0,,Weekly,Woman
7897,60.0,"186,83929459420077",Night,Movies,Science Fiction,1.0,Family,Weekly,Woman
7898,42.0,"113,91618045779734",Night,Documentaries,Drama,1.0,Premium,Weekly,Man
7899,58.0,"239,61591630811083",Afternoon,Movies,Science Fiction,0.0,Family,Weekly,Woman
7900,34.0,"156,83079908177473",Night,Documentaries,Drama,0.0,Premium,Weekly,Woman
7901,52.0,"157,20384147195148",Night,Movies,Drama,1.0,Family,Weekly,Woman
7902,48.0,"121,75982857294616",Afternoon,Documentaries,Science Fiction,1.0,Family,Weekly,Man
7903,33.0,"123,8179815994557",Late Night,Anime,Science Fiction,0.0,Premium,Weekly,Man
7904,56.0,"129,83232799347718",Night,Movies,Science Fiction,1.0,Family,Weekly,Woman
7905,37.0,"155,3185212657754",Afternoon,Anime,Science Fiction,0.0,Premium,Occasional,Man
7906,43.0,"185,92423702112896",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
7907,38.0,"196,61866773259337",Night,Documentaries,Science Fiction,0.0,Family,Weekly,Woman
